AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
3.672955,78.199416,110.75,477.385886,1.779296,364.733,55.9256,1.473671,1.8,1.7025,1.775259,2,84.492,1.776244,0.377001,1861,1,1.350506,6.909871,4.128905,1,9.6118281e-05,72.085786,11.032995,2.116501,2.015614,1.332935,1667,0.984288,0.025145,722.2,7.150104,7.1528,3444.718554,567.601489,1,25.75,100.6,23.468644,178.05,6.773484,51.405,120.284687,16.5411,14.999714,29.575,0.908127,2.196141,0.82121,0.82121,2.96,0.82121,5.4725,0.82121,50.415,9225,7.679959,208.925194,7.83885,24.64997,6.7254,95.05663,299.020749,14123.396129,3.527593,0.82121,71.976569,1190,42105,126.500263,0.82121,136.000487,0.709001,106.25987944,103.91,69.667551,4090,447.053849,900,1204.71,0.304,0.833351,388.61632,8795,1507.5,180.59,207.062171,15.14,1.418194,9.67505,17.81746,3720,55.853655,1531.458313,2665.246914,8.075516,357,36.85,36.199909,15.400026,724.981432,19.78894,4.1953,61.550666,15.14,362.5,33.7,9.063483,115.334321,1.574959,0.385041,1,3.405704,3.4042,51.8855,156.75,3.942918,6285.997147,3.640775,4.294224,106.780419,66.246,920,3.7505,8.171964,13.683,45.15,9.770788,1.385434,0.82121,9387.999884,580,7.458,130.26,21560.79,22.4,8.750132,515.920166,15.14,30.58,9.689538,3.50998,2.875591,2.325709,5.678552,6.77535,31.30415,2298,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23212.658931,116.776988,2.652036,595.692013,0.05162495,0.00064671,2.70255,0.732027,595.692013,0.00064167,108.368332,0.001015,250.350747,14.876992,13.11,322.000001
3.672955,78.199416,110.75,477.385886,1.779296,364.733,55.9256,1.473671,1.8,1.7025,1.775259,2,84.492,1.776244,0.377001,1861,1,1.350506,6.909871,4.128905,1,9.6118281e-05,72.085786,11.032995,2.116501,2.015614,1.332935,1667,0.984288,0.025145,722.2,7.150104,7.1528,3444.718554,567.601489,1,25.75,100.6,23.468644,178.05,6.773484,51.405,120.284687,16.5411,14.999714,29.575,0.908127,2.196141,0.82121,0.82121,2.96,0.82121,5.4725,0.82121,50.415,9225,7.679959,208.925194,7.83885,24.64997,6.7254,95.05663,299.020749,14123.396129,3.527593,0.82121,71.976569,1190,42105,126.500263,0.82121,136.000487,0.709001,106.25987944,103.91,69.667551,4090,447.053849,900,1204.71,0.304,0.833351,388.61632,8795,1507.5,180.59,207.062171,15.14,1.418194,9.67505,17.81746,3720,55.853655,1531.458313,2665.246914,8.075516,357,36.85,36.199909,15.400026,724.981432,19.78894,4.1953,61.550666,15.14,362.5,33.7,9.063483,115.334321,1.574959,0.385041,1,3.405704,3.4042,51.8855,156.75,3.942918,6285.997147,3.640775,4.294224,106.780419,66.246,920,3.7505,8.171964,13.683,45.15,9.770788,1.385434,0.82121,9387.999884,580,7.458,130.26,21560.79,22.4,8.750132,515.920166,15.14,30.58,9.689538,3.50998,2.875591,2.325709,5.678552,6.77535,31.30415,2298,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23212.658931,116.776988,2.652036,595.692013,0.05162495,0.00064671,2.70255,0.732027,595.692013,0.00064167,108.368332,0.001015,250.350747,14.876992,13.11,322.000001
3.672955,78.199416,110.55,477.385886,1.779296,364.733,55.7243,1.4728,1.8,1.7025,1.775259,2,84.492,1.773563,0.377047,1861,1,1.350797,6.909871,4.117006,1,9.6041519e-05,72.085786,11.032995,2.116501,2.015614,1.328246,1667,0.981341,0.025145,722.993692,7.150152,7.1486,3400.6,567.601489,1,25.75,100.6,23.448263,178.05,6.762446,51.405,120.245,16.52,14.999714,29.575,0.906727,2.196141,0.820263,0.820263,2.96,0.820263,5.4725,0.820263,50.415,9225,7.679959,208.925194,7.83925,24.64997,6.7137,95.05663,298.518277,14124.393551,3.528479,0.820263,71.983,1190,42105,126.320378,0.820263,136.000487,0.709001,106.18666667,103.891641,69.667551,4090,447.053849,900,1204.96,0.303936,0.833351,388.61632,8795,1507.5,180.59,207.062171,15.14,1.415,9.67408,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.207383,15.449981,725.143504,19.77315,4.192521,61.550626,15.14,362,33.7,9.037997,115.334321,1.574203,0.38499,1,3.403876,3.4042,51.8625,156.74,3.936931,6285.997147,3.640999,4.286511,106.609744,66.13,920,3.74905,8.171964,13.692,45.125,9.748271,1.38472,0.820263,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.680166,15.14,30.572,9.689538,3.50998,2.847609,2.325709,5.66923,6.77535,31.285795,2298.445131,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.774222,0.05166629,0.00064655,2.70255,0.732027,594.774222,0.0006429,108.201367,0.00102042,250.350747,14.813398,13.11,322.000001
3.672955,78.199416,110.55,477.385886,1.779296,364.733,55.7243,1.4728,1.8,1.7025,1.775259,2,84.492,1.773563,0.377047,1861,1,1.350797,6.909871,4.117006,1,9.6041519e-05,72.085786,11.032995,2.116501,2.015614,1.328246,1667,0.981341,0.025145,722.993692,7.150152,7.1486,3400.6,567.601489,1,25.75,100.6,23.448263,178.05,6.762446,51.405,120.245,16.52,14.999714,29.575,0.906727,2.196141,0.820263,0.820263,2.96,0.820263,5.4725,0.820263,50.415,9225,7.679959,208.925194,7.83925,24.64997,6.7137,95.05663,298.518277,14124.393551,3.528479,0.820263,71.983,1190,42105,126.320378,0.820263,136.000487,0.709001,106.18666667,103.891641,69.667551,4090,447.053849,900,1204.96,0.303936,0.833351,388.61632,8795,1507.5,180.59,207.062171,15.14,1.415,9.67408,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.207383,15.449981,725.143504,19.77315,4.192521,61.550626,15.14,362,33.7,9.037997,115.334321,1.574203,0.38499,1,3.403876,3.4042,51.8625,156.74,3.936931,6285.997147,3.640999,4.286511,106.609744,66.13,920,3.74905,8.171964,13.692,45.125,9.748271,1.38472,0.820263,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.680166,15.14,30.572,9.689538,3.50998,2.847609,2.325709,5.66923,6.77535,31.285795,2298.445131,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.774222,0.05166629,0.00064655,2.70255,0.732027,594.774222,0.0006429,108.201367,0.00102042,250.350747,14.813398,13.11,322.000001
3.673281,78.199416,110.48,477.385886,1.779296,364.733,56.01,1.471561,1.8,1.7025,1.775259,2,84.492,1.773937,0.377001,1861,1,1.350702,6.909871,4.114561,1,9.5924014e-05,72.085786,11.032995,2.116501,2.015614,1.324809,1667,0.981773,0.025145,723.37,7.146155,7.146,3441.10413,567.601489,1,25.75,100.6,23.450427,178.05,6.76534,51.395,120.209489,16.5255,14.999714,29.575,0.907075,2.196449,0.820425,0.820425,2.96,0.820425,5.4725,0.820425,50.415,9225,7.679959,208.925194,7.83895,24.64997,6.7174,95.05663,298.87149,14122.299392,3.5286,0.820425,72.016667,1190,42105,126.383106,0.820425,136.000487,0.709001,106.28953232,103.95,69.667551,4090,447.053849,900,1204.8,0.3039,0.833351,388.61632,8795,1502.753108,180.59,207.062171,15.14,1.415,9.66765,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.210238,15.449981,725.078567,19.780093,4.192961,61.550626,15.14,362,33.7,9.036972,115.334321,1.574083,0.384999,1,3.399884,3.4042,51.8905,156.74,3.93528,6285.997147,3.640999,4.28885,106.559404,66.1462,920,3.750731,8.171964,13.692,45.125,9.753402,1.38437,0.820425,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.635166,15.14,30.56375,9.689538,3.50998,2.867004,2.325709,5.668495,6.77535,31.263293,2298.2,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23185.759031,116.776988,2.652036,595.002237,0.05159299,0.00064625,2.70255,0.732027,595.002237,0.00064111,108.242848,0.0010199,250.350747,14.80738,13.11,322.000001
3.673281,78.199416,110.48,477.385886,1.779296,364.733,56.01,1.471561,1.8,1.7025,1.775259,2,84.492,1.773937,0.377001,1861,1,1.350702,6.909871,4.114561,1,9.5924014e-05,72.085786,11.032995,2.116501,2.015614,1.324809,1667,0.981773,0.025145,723.37,7.146155,7.146,3441.10413,567.601489,1,25.75,100.6,23.450427,178.05,6.76534,51.395,120.209489,16.5255,14.999714,29.575,0.907075,2.196449,0.820425,0.820425,2.96,0.820425,5.4725,0.820425,50.415,9225,7.679959,208.925194,7.83895,24.64997,6.7174,95.05663,298.87149,14122.299392,3.5286,0.820425,72.016667,1190,42105,126.383106,0.820425,136.000487,0.709001,106.28953232,103.95,69.667551,4090,447.053849,900,1204.8,0.3039,0.833351,388.61632,8795,1502.753108,180.59,207.062171,15.14,1.415,9.66765,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.210238,15.449981,725.078567,19.780093,4.192961,61.550626,15.14,362,33.7,9.036972,115.334321,1.574083,0.384999,1,3.399884,3.4042,51.8905,156.74,3.93528,6285.997147,3.640999,4.28885,106.559404,66.1462,920,3.750731,8.171964,13.692,45.125,9.753402,1.38437,0.820425,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.635166,15.14,30.56375,9.689538,3.50998,2.867004,2.325709,5.668495,6.77535,31.263293,2298.2,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23185.759031,116.776988,2.652036,595.002237,0.05159299,0.00064625,2.70255,0.732027,595.002237,0.00064111,108.242848,0.0010199,250.350747,14.80738,13.11,322.000001
3.673175,78.199416,110.48,477.385886,1.779296,364.733,55,1.471226,1.8,1.7025,1.775259,2,84.492,1.774214,0.377047,1861,1,1.350845,6.909687,4.100389,1,9.4507259e-05,72.085786,11.032995,2.116501,2.015614,1.323361,1667,0.9813,0.025145,723,7.145555,7.146,3399.83,567.601489,1,25.75,100.6,23.448031,178.05,6.764565,51.395,120.250369,16.525,14.999714,29.575,0.906896,2.196661,0.819107,0.819107,2.96,0.819107,5.4725,0.819107,50.415,9225,7.679959,208.925194,7.839149,24.64997,6.7157,95.05663,298.778346,14122.2,3.5286,0.819107,71.97326,1190,42105,126.336201,0.819107,136.000487,0.709004,106.295,103.900881,69.667551,4090,447.053849,900,1204.686667,0.303949,0.833351,388.61632,8795,1509.45,180.59,207.062171,15.14,1.415,9.672288,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.1995,15.449981,725.128889,19.730387,4.192962,61.550626,15.14,362,33.7,9.034195,115.334321,1.57282,0.385008,1,3.38905,3.4042,51.88,156.75,3.932276,6285.997147,3.640999,4.2867,106.556707,66.121,920,3.762016,8.171964,13.692,45.125,9.748073,1.384311,0.819107,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.640166,15.14,30.5795,9.689538,3.50998,2.857886,2.325709,5.660627,6.77545,31.266,2298.406863,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.884561,0.05161299,0.0006462,2.70265,0.732027,594.884561,0.00064239,108.22144,0.00101756,250.350747,14.773002,13.11,322.000001
3.673175,78.199416,110.48,477.385886,1.779296,364.733,55,1.471226,1.8,1.7025,1.775259,2,84.492,1.774214,0.377047,1861,1,1.350845,6.909687,4.100389,1,9.4507259e-05,72.085786,11.032995,2.116501,2.015614,1.323361,1667,0.9813,0.025145,723,7.145555,7.146,3399.83,567.601489,1,25.75,100.6,23.448031,178.05,6.764565,51.395,120.250369,16.525,14.999714,29.575,0.906896,2.196661,0.819107,0.819107,2.96,0.819107,5.4725,0.819107,50.415,9225,7.679959,208.925194,7.839149,24.64997,6.7157,95.05663,298.778346,14122.2,3.5286,0.819107,71.97326,1190,42105,126.336201,0.819107,136.000487,0.709004,106.295,103.900881,69.667551,4090,447.053849,900,1204.686667,0.303949,0.833351,388.61632,8795,1509.45,180.59,207.062171,15.14,1.415,9.672288,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.1995,15.449981,725.128889,19.730387,4.192962,61.550626,15.14,362,33.7,9.034195,115.334321,1.57282,0.385008,1,3.38905,3.4042,51.88,156.75,3.932276,6285.997147,3.640999,4.2867,106.556707,66.121,920,3.762016,8.171964,13.692,45.125,9.748073,1.384311,0.819107,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.640166,15.14,30.5795,9.689538,3.50998,2.857886,2.325709,5.660627,6.77545,31.266,2298.406863,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.884561,0.05161299,0.0006462,2.70265,0.732027,594.884561,0.00064239,108.22144,0.00101756,250.350747,14.773002,13.11,322.000001
3.673175,78.249033,110.48,477.385886,1.779296,364.733,56.0086,1.471768,1.8,1.7025,1.775259,2,84.492,1.7742,0.377042,1861,1,1.350497,6.909687,4.106696,1,9.3791161e-05,72.085786,11.032995,2.116501,2.015614,1.323099,1667,0.980579,0.025145,723.6,7.147283,7.146,3439.801864,567.601489,1,25.75,100.6,23.448174,178.05,6.76382,51.395,120.25,16.5245,14.999714,29.575,0.906759,2.196661,0.819403,0.819403,2.96,0.819403,5.4725,0.819403,50.415,9225,7.679959,208.925194,7.8391,24.64997,6.715408,95.05663,298.730333,14127,3.5286,0.819403,71.998713,1190,42105,126.339954,0.819403,136.000487,0.709004,106.293,103.899441,69.667551,4090,447.053849,900,1204.923333,0.303926,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.670958,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.1985,15.449981,724.965008,19.744772,4.192962,61.550626,15.14,362,33.7,9.03524,115.334321,1.573072,0.384981,1,3.38905,3.4042,51.8555,156.75,3.93172,6285.997147,3.640999,4.286412,106.5433,66.1183,920,3.7619,8.171964,13.669978,45.125,9.739891,1.384606,0.819403,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.645166,15.14,30.5655,9.689538,3.50998,2.86599,2.325709,5.674576,6.77545,31.269522,2297.9,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.79469,0.05129652,0.00064281,2.7026,0.732027,594.79469,0.00064185,108.205091,0.00101834,250.350747,14.818285,13.11,322.000001
3.673175,78.249033,110.48,477.385886,1.779296,364.733,56.0086,1.471768,1.8,1.7025,1.775259,2,84.492,1.7742,0.377042,1861,1,1.350497,6.909687,4.106696,1,9.3791161e-05,72.085786,11.032995,2.116501,2.015614,1.323099,1667,0.980579,0.025145,723.6,7.147283,7.146,3439.801864,567.601489,1,25.75,100.6,23.448174,178.05,6.76382,51.395,120.25,16.5245,14.999714,29.575,0.906759,2.196661,0.819403,0.819403,2.96,0.819403,5.4725,0.819403,50.415,9225,7.679959,208.925194,7.8391,24.64997,6.715408,95.05663,298.730333,14127,3.5286,0.819403,71.998713,1190,42105,126.339954,0.819403,136.000487,0.709004,106.293,103.899441,69.667551,4090,447.053849,900,1204.923333,0.303926,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.670958,17.81746,3720,55.840167,1531.458313,2665.246914,8.075516,357,36.86,36.1985,15.449981,724.965008,19.744772,4.192962,61.550626,15.14,362,33.7,9.03524,115.334321,1.573072,0.384981,1,3.38905,3.4042,51.8555,156.75,3.93172,6285.997147,3.640999,4.286412,106.5433,66.1183,920,3.7619,8.171964,13.669978,45.125,9.739891,1.384606,0.819403,9387.999884,581,7.458,130.26,21560.79,22.3625,8.750132,515.645166,15.14,30.5655,9.689538,3.50998,2.86599,2.325709,5.674576,6.77545,31.269522,2297.9,25.278,3687.439199,1,36.717494,9380,248487.642241,23303,23176.621544,116.776988,2.652036,594.79469,0.05129652,0.00064281,2.7026,0.732027,594.79469,0.00064185,108.205091,0.00101834,250.350747,14.818285,13.11,322.000001
3.673175,78.249033,110.4,477.385886,1.779296,364.733,55.928,1.470851,1.8,1.7025,1.775259,2,84.492,1.7742,0.376988,1861,1,1.350497,6.909687,4.103772,1,9.4260242e-05,72.085786,11.032995,2.116501,2.015614,1.321983,1667,0.980248,0.025091,723.492152,7.146195,7.146,3437.67301,567.601489,1,25.75,100.6,23.438987,178.05,6.761537,51.395,120.31,16.5285,14.999623,29.59,0.906486,2.196661,0.818935,0.818935,2.96,0.818935,5.4725,0.818935,50.415,9225,7.679959,208.925194,7.839105,24.720064,6.7121,95.05663,298.652,14146.46605,3.5286,0.818935,71.9908,1190,42105,126.339954,0.818935,136.000487,0.709004,106.408,103.9,69.670005,4090,447.053849,900,1204.928429,0.303954,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.666737,17.81746,3720,55.840167,1531.458313,2665.189444,8.075516,357,36.86,36.1975,15.449981,724.965008,19.76815,4.192962,61.550626,15.14,362,33.7,9.03393,115.334321,1.571867,0.385011,1,3.38905,3.3915,51.88202,156.75,3.933756,6285.997147,3.640999,4.283206,106.575989,66.152,920,3.7507,8.212294,13.67098,45.125,9.743001,1.384387,0.818935,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.494862,15.14,30.56,9.689538,3.50998,2.872807,2.325709,5.66966,6.77545,31.267544,2297.9,25.278,3687.439199,1,36.717494,9400,248487.642241,23303,23165.344,116.622492,2.649131,594.615977,0.05120202,0.00064313,2.7026,0.730986,594.615977,0.00064107,108.172579,0.00101613,250.350747,14.806126,13.11,322.000001
3.673175,78.249033,110.4,477.385886,1.779296,364.733,55.928,1.470851,1.8,1.7025,1.775259,2,84.492,1.7742,0.376988,1861,1,1.350497,6.909687,4.103772,1,9.4260242e-05,72.085786,11.032995,2.116501,2.015614,1.321983,1667,0.980248,0.025091,723.492152,7.146195,7.146,3437.67301,567.601489,1,25.75,100.6,23.438987,178.05,6.761537,51.395,120.31,16.5285,14.999623,29.59,0.906486,2.196661,0.818935,0.818935,2.96,0.818935,5.4725,0.818935,50.415,9225,7.679959,208.925194,7.839105,24.720064,6.7121,95.05663,298.652,14146.46605,3.5286,0.818935,71.9908,1190,42105,126.339954,0.818935,136.000487,0.709004,106.408,103.9,69.670005,4090,447.053849,900,1204.928429,0.303954,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.666737,17.81746,3720,55.840167,1531.458313,2665.189444,8.075516,357,36.86,36.1975,15.449981,724.965008,19.76815,4.192962,61.550626,15.14,362,33.7,9.03393,115.334321,1.571867,0.385011,1,3.38905,3.3915,51.88202,156.75,3.933756,6285.997147,3.640999,4.283206,106.575989,66.152,920,3.7507,8.212294,13.67098,45.125,9.743001,1.384387,0.818935,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.494862,15.14,30.56,9.689538,3.50998,2.872807,2.325709,5.66966,6.77545,31.267544,2297.9,25.278,3687.439199,1,36.717494,9400,248487.642241,23303,23165.344,116.622492,2.649131,594.615977,0.05120202,0.00064313,2.7026,0.730986,594.615977,0.00064107,108.172579,0.00101613,250.350747,14.806126,13.11,322.000001
3.673175,78.249033,110.4,477.385886,1.779296,364.733,55.9292,1.4711,1.8,1.7025,1.775259,2,84.492,1.773111,0.376992,1861,1,1.350497,6.909687,4.10523,1,9.3269927e-05,72.085786,11.032995,2.116501,2.015614,1.322926,1667,0.980727,0.025091,722.702506,7.147665,7.146,3438.618842,567.601489,1,25.75,100.6,23.440939,178.05,6.761149,51.395,120.240328,16.524587,14.999623,29.59,0.906435,2.196661,0.817951,0.817951,2.96,0.817951,5.4725,0.817951,50.415,9225,7.679959,208.925194,7.84125,24.720064,6.712231,95.05663,298.681091,14123.996679,3.5286,0.817951,71.955452,1190,42105,126.330166,0.817951,136.000487,0.709004,106.36933333,103.9,69.670005,4090,447.053849,900,1205.08,0.303945,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.670415,17.81746,3720,55.840167,1531.458313,2665.189444,8.075516,357,36.86,36.2035,15.449981,724.965008,19.7474,4.192962,61.550626,15.14,362,33.7,9.029272,115.334321,1.571998,0.384998,1,3.38905,3.3915,51.859717,156.75,3.934033,6285.997147,3.640999,4.284786,106.586681,66.1844,920,3.7505,8.212294,13.670338,45.125,9.735973,1.38431,0.817951,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.634862,15.14,30.55,9.689538,3.50998,2.872695,2.325709,5.669639,6.77545,31.264087,2297.9,25.278,3687.439199,1,36.717494,9400,248487.642241,23303,23167.231229,116.622492,2.649131,594.582274,0.05105432,0.00064313,2.7026,0.730986,594.582274,0.00064096,108.166448,0.00101409,250.350747,14.809211,13.11,322.000001
3.673175,78.249033,110.4,477.385886,1.779296,364.733,55.9292,1.4711,1.8,1.7025,1.775259,2,84.492,1.773111,0.376992,1861,1,1.350497,6.909687,4.10523,1,9.3269927e-05,72.085786,11.032995,2.116501,2.015614,1.322926,1667,0.980727,0.025091,722.702506,7.147665,7.146,3438.618842,567.601489,1,25.75,100.6,23.440939,178.05,6.761149,51.395,120.240328,16.524587,14.999623,29.59,0.906435,2.196661,0.817951,0.817951,2.96,0.817951,5.4725,0.817951,50.415,9225,7.679959,208.925194,7.84125,24.720064,6.712231,95.05663,298.681091,14123.996679,3.5286,0.817951,71.955452,1190,42105,126.330166,0.817951,136.000487,0.709004,106.36933333,103.9,69.670005,4090,447.053849,900,1205.08,0.303945,0.833351,388.61632,8795,1511.565438,180.59,207.062171,15.14,1.415,9.670415,17.81746,3720,55.840167,1531.458313,2665.189444,8.075516,357,36.86,36.2035,15.449981,724.965008,19.7474,4.192962,61.550626,15.14,362,33.7,9.029272,115.334321,1.571998,0.384998,1,3.38905,3.3915,51.859717,156.75,3.934033,6285.997147,3.640999,4.284786,106.586681,66.1844,920,3.7505,8.212294,13.670338,45.125,9.735973,1.38431,0.817951,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.634862,15.14,30.55,9.689538,3.50998,2.872695,2.325709,5.669639,6.77545,31.264087,2297.9,25.278,3687.439199,1,36.717494,9400,248487.642241,23303,23167.231229,116.622492,2.649131,594.582274,0.05105432,0.00064313,2.7026,0.730986,594.582274,0.00064096,108.166448,0.00101409,250.350747,14.809211,13.11,322.000001
3.673175,78.227533,111.215,477.381773,1.779296,364.733,55.933,1.471248,1.8,1.7025,1.77525,2,84.491066,1.7734,0.37708,1844.609979,1,1.350494,6.909687,4.09425,1,9.4075366e-05,72.085786,11.032995,2.116501,2.015614,1.322402,1667,0.98085,0.025091,722.799847,7.147247,7.146,3437.67301,567.601489,1,25.75,100.6,23.42955,178.05,6.759863,51.098485,120.240328,16.54,14.999623,29.59,0.906125,2.190207,0.81608,0.81608,2.96,0.81608,5.4699,0.81608,50.415,9184.308569,7.67985,208.925194,7.840988,24.72,6.7113,95.05663,298.641528,14125.590785,3.528395,0.81608,71.98878,1190,42105,126.314934,0.81608,136,0.709004,106.385,103.9075,69.670005,4090,447.053849,900,1204.623902,0.30394,0.833355,388.61632,8795,1511.55,180.59,207.125,15.14,1.418188,9.671458,17.874215,3739.916842,55.840835,1531.458313,2665.189444,8.075516,357,36.86,36.199988,15.449981,724.965,19.718417,4.193,61.550626,15.14,362.246958,33.7,9.034629,115.333642,1.572138,0.385,1,3.38905,3.445769,51.875342,156.75,3.932868,6285.997147,3.640998,4.283302,106.436317,66.182871,920.845,3.7509,8.212288,13.671045,45.111316,9.73343,1.384405,0.81608,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.559862,15.14,30.572508,9.689538,3.509961,2.872289,2.32567,5.667163,6.775276,31.269031,2297.885573,25.277795,3687.439199,1,36.717494,9400,248487.642241,23303,23161.587258,116.622492,2.649131,594.379315,0.05105957,0.00064412,2.7026,0.730986,594.379315,0.00064083,108.129526,0.00101403,250.350747,14.801914,13.109713,322.000001
3.673175,78.227533,111.215,477.381773,1.779296,364.733,55.933,1.471248,1.8,1.7025,1.77525,2,84.491066,1.7734,0.37708,1844.609979,1,1.350494,6.909687,4.09425,1,9.4075366e-05,72.085786,11.032995,2.116501,2.015614,1.322402,1667,0.98085,0.025091,722.799847,7.147247,7.146,3437.67301,567.601489,1,25.75,100.6,23.42955,178.05,6.759863,51.098485,120.240328,16.54,14.999623,29.59,0.906125,2.190207,0.81608,0.81608,2.96,0.81608,5.4699,0.81608,50.415,9184.308569,7.67985,208.925194,7.840988,24.72,6.7113,95.05663,298.641528,14125.590785,3.528395,0.81608,71.98878,1190,42105,126.314934,0.81608,136,0.709004,106.385,103.9075,69.670005,4090,447.053849,900,1204.623902,0.30394,0.833355,388.61632,8795,1511.55,180.59,207.125,15.14,1.418188,9.671458,17.874215,3739.916842,55.840835,1531.458313,2665.189444,8.075516,357,36.86,36.199988,15.449981,724.965,19.718417,4.193,61.550626,15.14,362.246958,33.7,9.034629,115.333642,1.572138,0.385,1,3.38905,3.445769,51.875342,156.75,3.932868,6285.997147,3.640998,4.283302,106.436317,66.182871,920.845,3.7509,8.212288,13.671045,45.111316,9.73343,1.384405,0.81608,9481.751337,581,7.458,130.26,21560.79,22.3625,8.750132,515.559862,15.14,30.572508,9.689538,3.509961,2.872289,2.32567,5.667163,6.775276,31.269031,2297.885573,25.277795,3687.439199,1,36.717494,9400,248487.642241,23303,23161.587258,116.622492,2.649131,594.379315,0.05105957,0.00064412,2.7026,0.730986,594.379315,0.00064083,108.129526,0.00101403,250.350747,14.801914,13.109713,322.000001
